Package,Class,Method,Parameters,CC
org.apache.commons.collections4.bloomfilter,CellExtractorFromLayeredBloomFilterTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromLayeredBloomFilterTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromLayeredBloomFilterTest,getExpectedIndices,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromLayeredBloomFilterTest,getExpectedValues,,1
org.apache.commons.collections4.bloomfilter,NullHasher,indices,Shape,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromSimpleBloomFilterTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromSimpleBloomFilterTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,createEmptyHasher,,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,createHasher,,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,getAsIndexArrayBehaviour,,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,getExpectedIndices,,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,getHasherSize,Hasher,1
org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasherTest,testByteConstructor,,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromSparseBloomFilterTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromSparseBloomFilterTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,generateLongArray,int,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,emptyIsZeroLength,,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,testAsBitMapArrayLargeArray,,3
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,testFromBitMapArray,,1
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractorTest,testFromIndexExtractor,,2
org.apache.commons.collections4.bloomfilter,DefaultBitMapExtractor,processBitMaps,LongPredicate,3
org.apache.commons.collections4.bloomfilter,BitMapTrackerTest,testSeen,,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromWrappedBloomFilterTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,BitMapExtractorFromWrappedBloomFilterTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorTest,testAsIndexArray,int,2
org.apache.commons.collections4.bloomfilter,IndexExtractorTest,testFromBitMapExtractor,,2
org.apache.commons.collections4.bloomfilter,TestingBitMapExtractor,processBitMaps,LongPredicate,3
org.apache.commons.collections4.bloomfilter,CellExtractorFromDefaultIndexExtractorTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromDefaultIndexExtractorTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromDefaultIndexExtractorTest,getExpectedIndices,,1
org.apache.commons.collections4.bloomfilter,CellExtractorFromDefaultIndexExtractorTest,getExpectedValues,,1
org.apache.commons.collections4.bloomfilter,BitMapsTest,assertMod,"long, int",1
org.apache.commons.collections4.bloomfilter,BitMapsTest,testContains,,4
org.apache.commons.collections4.bloomfilter,BitMapsTest,testGetLongBit,,1
org.apache.commons.collections4.bloomfilter,BitMapsTest,testGetLongIndex,,1
org.apache.commons.collections4.bloomfilter,BitMapsTest,testMod,,3
org.apache.commons.collections4.bloomfilter,BitMapsTest,testModEdgeCases,,2
org.apache.commons.collections4.bloomfilter,BitMapsTest,testNumberOfBitMaps,,3
org.apache.commons.collections4.bloomfilter,BitMapsTest,testSet,,2
org.apache.commons.collections4.bloomfilter,IndexExtractorFromHasherTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromHasherTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromHasherTest,getAsIndexArrayBehaviour,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromHasherTest,getExpectedIndices,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,createTimedLayeredFilter,"Shape, Duration, Duration",1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,fixed,"Shape, int",1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,fixed,"Shape, int, Supplier<T>",1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,createEmptyFilter,Shape,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,makeFilter,Hasher,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,makeFilter,IndexExtractor,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,makeFilter,int,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,setupFindTest,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testCardinalityAndIsEmpty,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testCleanup,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testEstimateUnionCrossTypes,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testExpiration,,4
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testFindBitMapExtractor,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testFindBloomFilter,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testFindIndexExtractor,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testGetLayer,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testMultipleFilters,,1
org.apache.commons.collections4.bloomfilter,LayeredBloomFilterTest,testNext,,1
org.apache.commons.collections4.bloomfilter,AdvanceOnTimeQuanta,test,LayerManager<TimestampedBloomFilter<T>>,1
org.apache.commons.collections4.bloomfilter,CleanByTime,accept,List<T>,3
org.apache.commons.collections4.bloomfilter,NumberedBloomFilter,copy,,1
org.apache.commons.collections4.bloomfilter,TimestampedBloomFilter,copy,,1
org.apache.commons.collections4.bloomfilter,TimestampedBloomFilter,getTimestamp,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterExtractorTest,createUnderTest,BloomFilter,3
org.apache.commons.collections4.bloomfilter,IndexExtractorFromSimpleBloomFilterTest,createEmptyExtractor,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromSimpleBloomFilterTest,createExtractor,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromSimpleBloomFilterTest,getAsIndexArrayBehaviour,,1
org.apache.commons.collections4.bloomfilter,IndexExtractorFromSimpleBloomFilterTest,getExpectedIndices,,1
org.apache.commons.collections4.bloomfilter,SparseBloomFilterTest,createEmptyFilter,Shape,1
org.apache.commons.collections4.bloomfilter,SparseBloomFilterTest,testBitMapExtractorEdgeCases,,3
org.apache.commons.collections4.bloomfilter,SparseBloomFilterTest,testBloomFilterBasedMergeEdgeCases,,1
org.apache.commons.collections4.bloomfilter,BloomFilterExtractorTest,testFlattenEmpty,,1
org.apache.commons.collections4.bloomfilter,BloomFilterExtractorTest,testFromBloomFilterArray,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,createEmptyFilter,Shape,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testDefaultBloomFilterSimpleSpecificMerge,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testDefaultBloomFilterSparseSpecificMerge,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testEstimateLargeN,,3
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testEstimateNWithBrokenCardinality,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testHasherBasedMergeWithDifferingSparseness,,1
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testIntersectionLimit,,3
org.apache.commons.collections4.bloomfilter,DefaultBloomFilterTest,testSparseNonSparseMerging,,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,cardinality,,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,checkIndicesRange,,4
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,clear,,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,contains,BitMapExtractor,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,contains,IndexExtractor,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,getShape,,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,merge,BitMapExtractor,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,merge,IndexExtractor,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,processBitMaps,LongPredicate,1
org.apache.commons.collections4.bloomfilter,AbstractDefaultBloomFilter,processIndices,IntPredicate,3
org.apache.commons.collections4.bloomfilter,BrokenCardinality,cardinality,,1
org.apache.commons.collections4.bloomfilter,NonSparseDefaultBloomFilter,characteristics,,1
org.apache.commons.collections4.bloomfilter,NonSparseDefaultBloomFilter,copy,,1
org.apache.commons.collections4.bloomfilter,SparseDefaultBloomFilter,characteristics,,1
org.apache.commons.collections4.bloomfilter,SparseDefaultBloomFilter,copy,,1
org.apache.commons.collections4,ArrayStackTest,getCompatibilityVersion,,1
org.apache.commons.collections4,ArrayStackTest,makeObject,,1
org.apache.commons.collections4,ArrayStackTest,testNewStack,,1
org.apache.commons.collections4,ArrayStackTest,testPushPeekPop,,1
org.apache.commons.collections4,ArrayStackTest,testSearch,,1
org.apache.commons.collections4.comparators,TestNullComparator1,getCanonicalComparatorName,Object,1
org.apache.commons.collections4.comparators,TestNullComparator1,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,TestNullComparator1,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,TestNullComparator1,makeObject,,1
org.apache.commons.collections4.comparators,TestNullComparator2,getCanonicalComparatorName,Object,1
org.apache.commons.collections4.comparators,TestNullComparator2,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,TestNullComparator2,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,TestNullComparator2,makeObject,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,getCanonicalComparatorName,Object,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,makeObject,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,randomizeObjects,List<?>,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,reverseObjects,List<?>,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,sortObjects,"List<T>, Comparator<? super T>",1
org.apache.commons.collections4.comparators,AbstractComparatorTest,supportsEmptyCollections,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,supportsFullCollections,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,testComparatorCompatibility,,4
org.apache.commons.collections4.comparators,AbstractComparatorTest,testComparatorIsSerializable,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,testEmptyListSort,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,testRandomListSort,,1
org.apache.commons.collections4.comparators,AbstractComparatorTest,testReverseListSort,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,allTests,"boolean, BooleanComparator",2
org.apache.commons.collections4.comparators,BooleanComparatorTest,falseFirstTests,BooleanComparator,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,makeObject,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,nullArgumentTests,BooleanComparator,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,orderIndependentTests,BooleanComparator,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,testConstructors,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,testEqualsCompatibleInstance,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,testStaticFactoryMethods,,1
org.apache.commons.collections4.comparators,BooleanComparatorTest,trueFirstTests,BooleanComparator,1
org.apache.commons.collections4.comparators,TransformingComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,TransformingComparatorTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,TransformingComparatorTest,makeObject,,1
org.apache.commons.collections4.comparators,TransformingComparatorTest,testEquals,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,assertComparatorYieldsOrder,"String[], Comparator<String>",6
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,makeObject,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testAddAsEqual,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testArrayConstructor,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testConstructorPlusAdd,,2
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testListConstructor,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testLock,,1
org.apache.commons.collections4.comparators,FixedOrderComparatorTest,testUnknownObjectBehavior,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenBothComparatorsWithDifferentItems,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenBothComparatorsWithDifferentUnknownObjectBehavior,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenFixedOrderComparatorIsComparedWithNull,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenFixedOrderComparatorIsComparedWithOtherObject,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenOneComparatorIsLocked,,1
org.apache.commons.collections4.comparators,Equals,expectFalseWhenOneComparatorsWithDuplicateItems,,1
org.apache.commons.collections4.comparators,Equals,expectTrueWhenBothComparatorsAreLocked,,1
org.apache.commons.collections4.comparators,Equals,expectTrueWhenBothComparatorsWithoutAnyItems,,1
org.apache.commons.collections4.comparators,Equals,expectTrueWhenBothObjectsAreSame,,1
org.apache.commons.collections4.comparators,ReverseComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,ReverseComparatorTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,ReverseComparatorTest,makeObject,,1
org.apache.commons.collections4.comparators,ReverseComparatorTest,testSerializeDeserializeThenCompare,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,makeObject,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,testBadListComparatorChain,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,testBadNoopComparatorChain,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,testComparatorChainOnMinValuedComparator,,3
org.apache.commons.collections4.comparators,ComparatorChainTest,testListComparatorChain,,1
org.apache.commons.collections4.comparators,ComparatorChainTest,testNoopComparatorChain,,1
org.apache.commons.collections4.comparators,ColumnComparator,compare,"PseudoRow, PseudoRow",1
org.apache.commons.collections4.comparators,ColumnComparator,equals,Object,1
org.apache.commons.collections4.comparators,ColumnComparator,hashCode,,1
org.apache.commons.collections4.comparators,PseudoRow,equals,Object,2
org.apache.commons.collections4.comparators,PseudoRow,getColumn,int,1
org.apache.commons.collections4.comparators,PseudoRow,toString,,1
org.apache.commons.collections4.comparators,ComparableComparatorTest,getComparableObjectsOrdered,,1
org.apache.commons.collections4.comparators,ComparableComparatorTest,getCompatibilityVersion,,1
org.apache.commons.collections4.comparators,ComparableComparatorTest,makeObject,,1
org.apache.commons.collections4.map,DefaultedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,DefaultedMapTest,makeObject,,1
org.apache.commons.collections4.map,DefaultedMapTest,testFactoryMethods,,1
org.apache.commons.collections4.map,DefaultedMapTest,testMapGet,,1
org.apache.commons.collections4.map,DefaultedMapTest,testMapGet2,,1
org.apache.commons.collections4.map,DefaultedMapTest,testMapGet3,,1
org.apache.commons.collections4.map,DefaultedMapTest,testMapGet4,,2
org.apache.commons.collections4.map,PassiveExpiringMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,getIterationBehaviour,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,makeDecoratedTestMap,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,makeObject,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,makeTestMap,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testConstructors,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testContainsKey,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testContainsValue,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testDecoratedMap,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testEntrySet,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testExpiration,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testGet,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testIsEmpty,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testKeySet,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testPut,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testSize,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testValues,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,testZeroTimeToLive,,1
org.apache.commons.collections4.map,PassiveExpiringMapTest,validateExpiration,"Map<String,String>, long",1
org.apache.commons.collections4.map,TestExpirationPolicy,expirationTime,"Integer, String",3
org.apache.commons.collections4.map,TransformedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,TransformedMapTest,makeObject,,1
org.apache.commons.collections4.map,TransformedMapTest,testFactory_Decorate,,1
org.apache.commons.collections4.map,TransformedMapTest,testFactory_decorateTransform,,1
org.apache.commons.collections4.map,TransformedMapTest,testTransformedMap,,3
org.apache.commons.collections4.map,IdentityMap,clone,,1
org.apache.commons.collections4.map,IdentityMap,createEntry,"HashEntry<K,V>, int, K, V",1
org.apache.commons.collections4.map,IdentityMap,hash,Object,1
org.apache.commons.collections4.map,IdentityMap,isEqualKey,"Object, Object",1
org.apache.commons.collections4.map,IdentityMap,isEqualValue,"Object, Object",1
org.apache.commons.collections4.map,IdentityMap,readObject,ObjectInputStream,1
org.apache.commons.collections4.map,IdentityMap,writeObject,ObjectOutputStream,1
org.apache.commons.collections4.map,IdentityEntry,equals,Object,3
org.apache.commons.collections4.map,IdentityEntry,hashCode,,1
org.apache.commons.collections4.map,ReferenceMapTest,gc,,2
org.apache.commons.collections4.map,ReferenceMapTest,buildRefMap,,1
org.apache.commons.collections4.map,ReferenceMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,ReferenceMapTest,isAllowNullKey,,1
org.apache.commons.collections4.map,ReferenceMapTest,isAllowNullValueGet,,1
org.apache.commons.collections4.map,ReferenceMapTest,isAllowNullValuePut,,1
org.apache.commons.collections4.map,ReferenceMapTest,makeObject,,1
org.apache.commons.collections4.map,ReferenceMapTest,testCustomPurge,,5
org.apache.commons.collections4.map,ReferenceMapTest,testDataSizeAfterSerialization,,1
org.apache.commons.collections4.map,ReferenceMapTest,testIteratorLastEntryCanBeRemovedAfterHasNext,,1
org.apache.commons.collections4.map,ReferenceMapTest,testNullHandling,,1
org.apache.commons.collections4.map,ReferenceMapTest,testPurgeValues,,4
org.apache.commons.collections4.map,AccessibleEntry,onPurge,,2
org.apache.commons.collections4.map,LinkedMapTest,bulkTestListView,,1
org.apache.commons.collections4.map,LinkedMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,LinkedMapTest,getMap,,1
org.apache.commons.collections4.map,LinkedMapTest,makeFullMap,,1
org.apache.commons.collections4.map,LinkedMapTest,makeObject,,1
org.apache.commons.collections4.map,LinkedMapTest,testClone,,1
org.apache.commons.collections4.map,LinkedMapTest,testGetByIndex,,2
org.apache.commons.collections4.map,LinkedMapTest,testGetValueByIndex,,2
org.apache.commons.collections4.map,LinkedMapTest,testIndexOf,,3
org.apache.commons.collections4.map,LinkedMapTest,testInitialCapacityZero,,1
org.apache.commons.collections4.map,LinkedMapTest,testInsertionOrder,,2
org.apache.commons.collections4.map,LinkedMapTest,testRemoveByIndex,,3
org.apache.commons.collections4.map,LinkedMapTest,testReset,,1
org.apache.commons.collections4.map,TestListView,getFullElements,,1
org.apache.commons.collections4.map,TestListView,isAddSupported,,1
org.apache.commons.collections4.map,TestListView,isNullSupported,,1
org.apache.commons.collections4.map,TestListView,isRemoveSupported,,1
org.apache.commons.collections4.map,TestListView,isSetSupported,,1
org.apache.commons.collections4.map,TestListView,isTestSerialization,,1
org.apache.commons.collections4.map,TestListView,makeFullCollection,,1
org.apache.commons.collections4.map,TestListView,makeObject,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,bulkTestOrderedMapIterator,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,getMap,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,getSampleKeys,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,makeConfirmedMap,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,makeFullMap,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,makeObject,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,testFirstKey,,1
org.apache.commons.collections4.map,AbstractOrderedMapTest,testLastKey,,2
org.apache.commons.collections4.map,AbstractOrderedMapTest,testNextKey,,5
org.apache.commons.collections4.map,AbstractOrderedMapTest,testPreviousKey,,6
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,getConfirmedMap,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,getMap,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,isGetStructuralModify,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,makeEmptyIterator,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,makeObject,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,supportsRemove,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,supportsSetValue,,1
org.apache.commons.collections4.map,InnerTestOrderedMapIterator,verify,,1
org.apache.commons.collections4.map,AbstractMapTest,cloneMapEntry,"Map.Entry<K,V>",1
org.apache.commons.collections4.map,AbstractMapTest,addSampleMappings,"Map<? super K,? super V>",3
org.apache.commons.collections4.map,AbstractMapTest,areEqualElementsDistinguishable,,1
org.apache.commons.collections4.map,AbstractMapTest,bulkTestMapEntrySet,,1
org.apache.commons.collections4.map,AbstractMapTest,bulkTestMapKeySet,,1
org.apache.commons.collections4.map,AbstractMapTest,bulkTestMapValues,,1
org.apache.commons.collections4.map,AbstractMapTest,computeIfAbsent,"K, Function<? super K,? extends V>",1
org.apache.commons.collections4.map,AbstractMapTest,getAsList,Object[],2
org.apache.commons.collections4.map,AbstractMapTest,getCompatibilityVersion,,1
org.apache.commons.collections4.map,AbstractMapTest,getConfirmed,,1
org.apache.commons.collections4.map,AbstractMapTest,getIterationBehaviour,,1
org.apache.commons.collections4.map,AbstractMapTest,getMap,,1
org.apache.commons.collections4.map,AbstractMapTest,getNewSampleValues,,1
org.apache.commons.collections4.map,AbstractMapTest,getOtherKeys,,1
org.apache.commons.collections4.map,AbstractMapTest,getOtherNonNullStringElements,,1
org.apache.commons.collections4.map,AbstractMapTest,getOtherValues,,1
org.apache.commons.collections4.map,AbstractMapTest,getSampleKeys,,1
org.apache.commons.collections4.map,AbstractMapTest,getSampleValues,,1
org.apache.commons.collections4.map,AbstractMapTest,isAllowDuplicateValues,,1
org.apache.commons.collections4.map,AbstractMapTest,isAllowNullKey,,1
org.apache.commons.collections4.map,AbstractMapTest,isAllowNullValue,,1
org.apache.commons.collections4.map,AbstractMapTest,isAllowNullValueGet,,1
org.apache.commons.collections4.map,AbstractMapTest,isAllowNullValuePut,,1
org.apache.commons.collections4.map,AbstractMapTest,isFailFastExpected,,1
org.apache.commons.collections4.map,AbstractMapTest,isGetStructuralModify,,1
org.apache.commons.collections4.map,AbstractMapTest,isLazyMapTest,,1
org.apache.commons.collections4.map,AbstractMapTest,isPutAddSupported,,1
org.apache.commons.collections4.map,AbstractMapTest,isPutChangeSupported,,1
org.apache.commons.collections4.map,AbstractMapTest,isRemoveSupported,,1
org.apache.commons.collections4.map,AbstractMapTest,isReplaceAllSupported,,1
org.apache.commons.collections4.map,AbstractMapTest,isSetValueSupported,,1
org.apache.commons.collections4.map,AbstractMapTest,isSubMapViewsSerializable,,1
org.apache.commons.collections4.map,AbstractMapTest,makeConfirmedMap,,1
org.apache.commons.collections4.map,AbstractMapTest,makeEntryArray,"K[], V[]",2
org.apache.commons.collections4.map,AbstractMapTest,makeFullMap,,1
org.apache.commons.collections4.map,AbstractMapTest,makeObject,,1
org.apache.commons.collections4.map,AbstractMapTest,putIfAbsent,"K, V",1
org.apache.commons.collections4.map,AbstractMapTest,resetEmpty,,1
org.apache.commons.collections4.map,AbstractMapTest,resetFull,,2
org.apache.commons.collections4.map,AbstractMapTest,tearDown,,1
org.apache.commons.collections4.map,AbstractMapTest,testEmptyMapCompatibility,,2
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetClearChangesMap,,2
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetContains1,,1
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetContains2,,1
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetContains3,,1
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetIteratorRemoveChangesMap,,3
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRemove1,,2
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRemove2,,2
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRemove3,,2
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRemoveAll,,6
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRemoveChangesMap,,3
org.apache.commons.collections4.map,AbstractMapTest,testEntrySetRetainAll,,6
org.apache.commons.collections4.map,AbstractMapTest,testForEach,,1
org.apache.commons.collections4.map,AbstractMapTest,testFullMapCompatibility,,2
org.apache.commons.collections4.map,AbstractMapTest,testKeySetClearChangesMap,,2
org.apache.commons.collections4.map,AbstractMapTest,testKeySetIteratorRemoveChangesMap,,3
org.apache.commons.collections4.map,AbstractMapTest,testKeySetRemoveAll,,4
org.apache.commons.collections4.map,AbstractMapTest,testKeySetRemoveChangesMap,,3
org.apache.commons.collections4.map,AbstractMapTest,testKeySetRetainAll,,4
org.apache.commons.collections4.map,AbstractMapTest,testMakeMap,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapClear,,2
org.apache.commons.collections4.map,AbstractMapTest,testMapComputeIfAbsent,,22
org.apache.commons.collections4.map,AbstractMapTest,testMapComputeIfPresent,,19
org.apache.commons.collections4.map,AbstractMapTest,testMapComputeIfPresentOnEmpty,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapContainsKey,,3
org.apache.commons.collections4.map,AbstractMapTest,testMapContainsValue,,4
org.apache.commons.collections4.map,AbstractMapTest,testMapEquals,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapGet,,3
org.apache.commons.collections4.map,AbstractMapTest,testMapGetOrDefault,,6
org.apache.commons.collections4.map,AbstractMapTest,testMapHashCode,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapIsEmpty,,1
org.apache.commons.collections4.map,AbstractMapTest,testMapPut,,11
org.apache.commons.collections4.map,AbstractMapTest,testMapPutAll,,5
